"sep=;"
Kunder
Forsikringsnummer;Etternavn;Fornavn;Kunde siden;Fakturaadresse;Ubetalte erstatninger
11621;8120.0;2013-09-04;500.0;asdf;211622;31620.0;24757.0;Krokstien 18;1977;Enebolig;Treverk;NEK;305
14480;1227.0;2017-04-12;9554.0;asdf;214481;19730.0;35776.0;Bjørningstadveien 49;2018;Enebolig;Treverk;NEK;439
19705;4614.0;2000-11-19;389.0;asdf;219706;3371.0;82746.0;Blekebakken 61;1968;Enebolig;Treverk;NEK;336
15628;1482.0;2018-03-26;6202.0;asdf;215629;95427.0;54600.0;Iduns veg 7;1982;Enebolig;Treverk;NEK;77
10104;42.0;1997-11-17;9703.0;asdf;210105;19487.0;2172.0;Ospeveien 70;1960;Enebolig;Treverk;NEK;243
17598;982.0;2008-08-09;9407.0;asdf;217599;17177.0;62061.0;Markvegen 45;1967;Enebolig;Treverk;NEK;126
10187;2405.0;2001-11-23;2499.0;asdf;210188;87716.0;52069.0;Langeveien 95;1996;Enebolig;Treverk;NEK;296
17193;3806.0;1998-04-08;3439.0;asdf;217194;57628.0;28739.0;Steinvågvegen 8;1985;Enebolig;Treverk;NEK;244
19389;5266.0;1995-01-10;48.0;asdf;219390;7318.0;41606.0;Ingrids gate 47;2007;Enebolig;Treverk;NEK;136
16273;7295.0;1998-02-26;3561.0;asdf;216274;26789.0;91743.0;Fossumveien 8;1993;Enebolig;Treverk;NEK;291
13715;2178.0;2010-05-16;1323.0;asdf;213716;35782.0;79044.0;Naustvegen 93;1977;Enebolig;Treverk;NEK;277
11756;1519.0;2014-01-03;7892.0;asdf;211757;90613.0;78017.0;Hvålagata 4;1995;Enebolig;Treverk;NEK;444
14067;2133.0;2018-02-19;525.0;asdf;214068;22458.0;86356.0;Sentroveien 6;2000;Enebolig;Treverk;NEK;114
14598;5383.0;2017-01-27;5809.0;asdf;214599;55055.0;52619.0;Skolegata 81;2017;Enebolig;Treverk;NEK;162
18003;6238.0;2005-05-04;7233.0;asdf;218004;86660.0;31816.0;Anders Rørholts vei 1;1953;Enebolig;Treverk;NEK;240
16665;2581.0;2002-09-24;741.0;asdf;216666;31663.0;92626.0;Sandmovegen 100;1990;Enebolig;Treverk;NEK;237
18363;9646.0;2001-11-16;1392.0;asdf;218364;51964.0;23141.0;Lundevegen 89;1951;Enebolig;Treverk;NEK;23
19757;5741.0;2012-06-03;8009.0;asdf;219758;59547.0;53167.0;Byggveien 8;1998;Enebolig;Treverk;NEK;437
14367;8483.0;2000-10-25;5552.0;asdf;214368;84473.0;64187.0;Nordlysbråtet 44;1992;Enebolig;Treverk;NEK;482
17981;1899.0;2001-03-16;7734.0;asdf;217982;89565.0;42053.0;Voldsvegen 56;2006;Enebolig;Treverk;NEK;167
12601;3088.0;2004-06-19;6588.0;asdf;212602;33393.0;74154.0;Rådyrstien 8;1953;Enebolig;Treverk;NEK;454
12786;7912.0;2007-02-21;2900.0;asdf;212787;29159.0;47742.0;Stockfleths gate 44;1963;Enebolig;Treverk;NEK;213
17374;603.0;2011-04-19;8291.0;asdf;217375;96960.0;57485.0;Harestien 45;2001;Enebolig;Treverk;NEK;205
17277;5919.0;2005-04-23;541.0;asdf;217278;26925.0;62653.0;Mathias Bruns gate 6;1973;Enebolig;Treverk;NEK;30
12640;8737.0;2001-05-12;5526.0;asdf;212641;4028.0;65010.0;Håhammartunet 96;2006;Enebolig;Treverk;NEK;194
14903;2328.0;1999-02-08;8978.0;asdf;214904;1799.0;79135.0;Brinken 53;2006;Enebolig;Treverk;NEK;364
19213;3665.0;2012-10-02;6066.0;asdf;219214;69784.0;48072.0;Orestien 64;2008;Enebolig;Treverk;NEK;463
10861;1156.0;2013-03-12;7552.0;asdf;210862;40746.0;96725.0;Axel Huitfeldts vei 34;1985;Enebolig;Treverk;NEK;239
17111;9972.0;1995-04-07;8348.0;asdf;217112;56840.0;72506.0;Kvietunet 34;1995;Enebolig;Treverk;NEK;100
11572;9517.0;2019-09-09;5991.0;asdf;211573;44345.0;60936.0;Måmyrstien 81;1962;Enebolig;Treverk;NEK;161
19111;5455.0;1998-01-23;513.0;asdf;219112;3401.0;7469.0;Dyrefaret 5;1993;Enebolig;Treverk;NEK;115
16518;8755.0;2001-06-08;3569.0;asdf;216519;77061.0;75932.0;Kari Trestakks vei 51;1973;Enebolig;Treverk;NEK;221
10986;5329.0;2003-02-28;2497.0;asdf;210987;37571.0;15578.0;Egstien 94;2008;Enebolig;Treverk;NEK;71
15080;5953.0;2015-06-23;1709.0;asdf;215081;91427.0;18819.0;Siggeruds gate 13;1959;Enebolig;Treverk;NEK;47
19116;4881.0;1997-09-06;8586.0;asdf;219117;15720.0;93145.0;Askeladdvegen 16;1991;Enebolig;Treverk;NEK;75
12109;3570.0;2009-02-02;1531.0;asdf;212110;59716.0;58906.0;Eilert Sundts gate 8;2015;Enebolig;Treverk;NEK;477
15983;7003.0;1997-08-08;5056.0;asdf;215984;12232.0;91631.0;Englandsvegen 57;1993;Enebolig;Treverk;NEK;465
19419;4011.0;1997-12-01;6180.0;asdf;219420;14243.0;17192.0;Bahustunet 42;1980;Enebolig;Treverk;NEK;442
12250;7373.0;2004-08-02;9860.0;asdf;212251;17680.0;57813.0;Meheiaveien 94;1962;Enebolig;Treverk;NEK;486
10059;2657.0;2006-11-21;2501.0;asdf;210060;56190.0;38479.0;Rugdeberget 4;1957;Enebolig;Treverk;NEK;315
14801;6117.0;2006-08-14;9046.0;asdf;214802;2244.0;82161.0;Fjordgata 69;1969;Enebolig;Treverk;NEK;174
18130;1766.0;2014-05-14;7722.0;asdf;218131;28542.0;1899.0;Dragonstien 13;1984;Enebolig;Treverk;NEK;321
13663;1876.0;2003-03-05;5623.0;asdf;213664;61294.0;55542.0;Hagabråten 92;1995;Enebolig;Treverk;NEK;149
15764;9703.0;1999-11-19;374.0;asdf;215765;69319.0;45176.0;Sørumgata 73;1984;Enebolig;Treverk;NEK;70
16629;2895.0;1996-06-19;1332.0;asdf;216630;90995.0;59208.0;Ringsveien 17;1991;Enebolig;Treverk;NEK;224
11394;2264.0;2006-02-13;5427.0;asdf;211395;92089.0;83482.0;Voldsvegen 89;1952;Enebolig;Treverk;NEK;92
16244;1889.0;2002-11-18;8073.0;asdf;216245;59456.0;26045.0;Faunveien 68;2003;Enebolig;Treverk;NEK;226
18166;3954.0;2013-12-26;6469.0;asdf;218167;32100.0;90719.0;Strupen 7;1999;Enebolig;Treverk;NEK;297
11303;3995.0;2012-08-19;5016.0;asdf;211304;33947.0;96470.0;Hjørnerødgata 86;1966;Enebolig;Treverk;NEK;27
10229;7352.0;2005-07-17;6091.0;asdf;210230;23317.0;92583.0;Åsmund Vinjes vei 83;2003;Enebolig;Treverk;NEK;426
17294;5905.0;2017-03-04;1117.0;asdf;217295;26845.0;64071.0;Tevlingveien 37;1999;Enebolig;Treverk;NEK;190
15398;8867.0;2009-10-06;3322.0;asdf;215399;29093.0;36116.0;Signalvegen 26;2000;Enebolig;Treverk;NEK;192
15311;5318.0;2004-04-22;6962.0;asdf;215312;66675.0;76025.0;Vestre Solhellinga 13;1982;Enebolig;Treverk;NEK;474
12331;6243.0;2014-09-02;668.0;asdf;212332;92138.0;38176.0;Nedre Movei 62;1988;Enebolig;Treverk;NEK;44
19325;6238.0;2018-04-11;9021.0;asdf;219326;2651.0;26968.0;Knausbakken 61;1977;Enebolig;Treverk;NEK;295
16282;4101.0;2018-03-11;4569.0;asdf;216283;31459.0;59134.0;Sandbyveien 50;1956;Enebolig;Treverk;NEK;23
11279;8158.0;2019-09-16;4664.0;asdf;211280;96719.0;90655.0;Hemmestveittunet 41;1950;Enebolig;Treverk;NEK;260
12094;5681.0;2009-12-19;7480.0;asdf;212095;45577.0;8804.0;Matrosvegen 56;1994;Enebolig;Treverk;NEK;24
14622;1635.0;2014-05-28;901.0;asdf;214623;8838.0;5733.0;Bregneveien 48;1964;Enebolig;Treverk;NEK;202
12577;2450.0;1995-07-12;6686.0;asdf;212578;33572.0;12861.0;Gårdsveien 53;1967;Enebolig;Treverk;NEK;121
14595;2756.0;1999-10-18;1761.0;asdf;214596;8794.0;39600.0;Havreveien 13;1994;Enebolig;Treverk;NEK;68
12683;7590.0;2007-04-18;4559.0;asdf;212684;46840.0;77796.0;Skjønningsengvegen 26;1985;Enebolig;Treverk;NEK;54
13098;3141.0;2019-04-14;5313.0;asdf;213099;57182.0;49928.0;Dr. Gjems veg 50;1983;Enebolig;Treverk;NEK;463
13943;7900.0;2019-09-26;3746.0;asdf;213944;35601.0;28707.0;Stikrudsgata 48;2008;Enebolig;Treverk;NEK;49
17994;552.0;2016-07-20;9517.0;asdf;217995;8833.0;38335.0;Bergelandsgata 82;2014;Enebolig;Treverk;NEK;97
11682;6087.0;2006-06-11;501.0;asdf;211683;5548.0;40270.0;Osen 8;1968;Enebolig;Treverk;NEK;63
11719;3074.0;2018-08-09;2963.0;asdf;211720;16247.0;35133.0;Munkelia 99;1984;Enebolig;Treverk;NEK;453
11707;573.0;2016-03-09;7018.0;asdf;211708;30499.0;45806.0;Høylandsvegen 62;1982;Enebolig;Treverk;NEK;445
13294;6268.0;2004-12-13;187.0;asdf;213295;92035.0;48298.0;Welhavens gate 84;1958;Enebolig;Treverk;NEK;487
15555;3730.0;2008-04-17;1632.0;asdf;215556;65967.0;32098.0;Sørbybakken 43;1964;Enebolig;Treverk;NEK;308
16351;6416.0;1998-11-12;5178.0;asdf;216352;73979.0;17386.0;Maries vei 39;2002;Enebolig;Treverk;NEK;446
12939;2826.0;2000-10-24;1284.0;asdf;212940;67220.0;27411.0;Smalgangen 48;2016;Enebolig;Treverk;NEK;77
17687;9149.0;2002-03-13;7795.0;asdf;217688;92653.0;28040.0;Langes gate 28;1971;Enebolig;Treverk;NEK;88
13718;4921.0;2005-11-05;8544.0;asdf;213719;63465.0;34297.0;Økrigata 9;1972;Enebolig;Treverk;NEK;227
17624;9928.0;2004-11-02;6242.0;asdf;217625;29043.0;30965.0;Kroken 38;1995;Enebolig;Treverk;NEK;301
13953;7286.0;2009-08-06;601.0;asdf;213954;1155.0;14512.0;Aasmund Vinjes vei 45;2014;Enebolig;Treverk;NEK;79
10355;6372.0;2013-02-12;2328.0;asdf;210356;64104.0;74906.0;Per Halvorsens vei 96;2010;Enebolig;Treverk;NEK;40
16506;8738.0;2007-03-26;6492.0;asdf;216507;75288.0;75635.0;Bjørkebakken 45;1978;Enebolig;Treverk;NEK;429
16338;6384.0;2010-10-18;5163.0;asdf;216339;88121.0;20951.0;Skolegata 23;2016;Enebolig;Treverk;NEK;440
16494;2229.0;2016-08-24;2596.0;asdf;216495;77813.0;75250.0;Olav Kyrres plass 66;1951;Enebolig;Treverk;NEK;437
12033;6152.0;2015-11-14;6902.0;asdf;212034;80425.0;78916.0;Myrveien 1;1988;Enebolig;Treverk;NEK;390
16980;3272.0;1996-03-11;8934.0;asdf;216981;59703.0;71723.0;Skarpsnogata 44;1980;Enebolig;Treverk;NEK;189
10231;9026.0;2012-02-27;2626.0;asdf;210232;92969.0;25700.0;Knattenskogen 72;1951;Enebolig;Treverk;NEK;318
14373;6073.0;2018-03-04;1228.0;asdf;214374;99507.0;71518.0;Feddersens gate 2;1954;Enebolig;Treverk;NEK;222
12426;5345.0;1995-11-24;2073.0;asdf;212427;16586.0;27529.0;Teglverksgata 35;1987;Enebolig;Treverk;NEK;186
13664;8010.0;1996-03-12;121.0;asdf;213665;18990.0;51945.0;Jerpeveien 17;1984;Enebolig;Treverk;NEK;234
14265;767.0;2012-11-11;3885.0;asdf;214266;50122.0;48643.0;Brevikveien 40;1998;Enebolig;Treverk;NEK;394
12732;9524.0;2005-10-28;2165.0;asdf;212733;95401.0;88363.0;Poppelveien 33;1969;Enebolig;Treverk;NEK;39
18968;2292.0;2017-07-18;8775.0;asdf;218969;92743.0;80826.0;Kampens plass 63;1973;Enebolig;Treverk;NEK;77
10592;6142.0;2003-06-23;2619.0;asdf;210593;68582.0;39166.0;Jensebakken 97;1997;Enebolig;Treverk;NEK;74
17704;5585.0;2019-07-08;5936.0;asdf;217705;18349.0;75454.0;Nikolaikirkeallmenningen 50;2005;Enebolig;Treverk;NEK;235
10471;5129.0;2003-12-18;3415.0;asdf;210472;21375.0;70264.0;Øyvind Sørensens gate 94;1960;Enebolig;Treverk;NEK;255
13298;1126.0;2013-06-19;4992.0;asdf;213299;77364.0;30266.0;Oskar Braatens veg 94;1959;Enebolig;Treverk;NEK;225
16059;1454.0;2019-08-07;8452.0;asdf;216060;68236.0;64644.0;Møllervegen 78;1973;Enebolig;Treverk;NEK;432
19426;6540.0;2015-06-02;2172.0;asdf;219427;37953.0;37088.0;Kirkegårdsveien 8;1960;Enebolig;Treverk;NEK;402
14125;390.0;2015-10-22;6539.0;asdf;214126;98613.0;2719.0;Ljansbrukveien 15;1957;Enebolig;Treverk;NEK;370
11134;5747.0;2010-06-28;356.0;asdf;211135;59612.0;64422.0;Buråsveien 18;1959;Enebolig;Treverk;NEK;154
13832;5197.0;2002-10-04;9591.0;asdf;213833;77198.0;93549.0;Kjelleviktoppen 29;1973;Enebolig;Treverk;NEK;84
10237;6679.0;2009-02-22;8857.0;asdf;210238;86224.0;84968.0;Torsborgveien 25;1980;Enebolig;Treverk;NEK;148
17810;8870.0;2014-07-06;9647.0;asdf;217811;22796.0;29361.0;Rådyrbakken 8;1996;Enebolig;Treverk;NEK;276
16293;3294.0;2014-06-07;3839.0;asdf;216294;59048.0;24696.0;Vaskerelven 23;1990;Enebolig;Treverk;NEK;470
13063;9656.0;2004-05-19;861.0;asdf;213064;46035.0;58246.0;Sigrid Undsets veg 54;1972;Enebolig;Treverk;NEK;248
19208;8674.0;2001-05-09;3340.0;asdf;219209;4295.0;91443.0;Øvre Bogenvei 6;2001;Enebolig;Treverk;NEK;221
16385;1337.0;2003-08-14;4809.0;asdf;216386;56221.0;7744.0;Lomveien 46;2010;Enebolig;Treverk;NEK;441
17508;6882.0;2017-01-28;4523.0;asdf;217509;23739.0;37037.0;Kamperhauggata 24;1950;Enebolig;Treverk;NEK;427
17275;209.0;2017-03-08;3258.0;asdf;217276;63142.0;62722.0;Paradevegen 17;1964;Enebolig;Treverk;NEK;33
17090;2407.0;2019-09-17;1902.0;asdf;217091;14297.0;81941.0;Øyvind Sørensens gate 63;1981;Enebolig;Treverk;NEK;81
13704;9213.0;2008-02-08;5131.0;asdf;213705;11378.0;82591.0;Lirypeveien 40;1988;Enebolig;Treverk;NEK;137
13823;2042.0;2018-04-20;8679.0;asdf;213824;1220.0;77260.0;Langhaveheia 25;1981;Enebolig;Treverk;NEK;454
15448;6415.0;2010-03-11;6126.0;asdf;215449;67039.0;36357.0;Gullfakskroken 1;1980;Enebolig;Treverk;NEK;161
14525;8754.0;2014-06-14;7301.0;asdf;214526;22134.0;13243.0;Skogmovegen 24;1975;Enebolig;Treverk;NEK;363
17204;6702.0;1998-09-07;8749.0;asdf;217205;52036.0;17180.0;Lomveien 40;2006;Enebolig;Treverk;NEK;39
12980;2736.0;2008-10-08;8130.0;asdf;212981;76905.0;19939.0;Laura Gundersens gate 93;2004;Enebolig;Treverk;NEK;223
12749;9693.0;1997-11-11;2509.0;asdf;212750;79235.0;7539.0;Sandmovegen 53;1981;Enebolig;Treverk;NEK;170
12300;1636.0;2015-09-13;5133.0;asdf;212301;71544.0;44759.0;Gammelgårdvegen 21;1974;Enebolig;Treverk;NEK;20
10636;3038.0;1995-11-11;8278.0;asdf;210637;72254.0;29888.0;Aasmund Vinjes vei 90;2016;Enebolig;Treverk;NEK;366
12958;1408.0;2017-10-02;3069.0;asdf;212959;83008.0;78986.0;Heggestien 96;2017;Enebolig;Treverk;NEK;20
15176;8136.0;2012-03-25;5807.0;asdf;215177;33809.0;97528.0;Bjørningstadveien 29;1977;Enebolig;Treverk;NEK;304
12653;6773.0;2015-06-15;2273.0;asdf;212654;11830.0;18067.0;Teglverksgata 93;1991;Enebolig;Treverk;NEK;417
18742;3956.0;2002-02-09;3582.0;asdf;218743;33036.0;29961.0;Bjørgefaret 77;1977;Enebolig;Treverk;NEK;199
10628;5928.0;2014-09-18;2313.0;asdf;210629;62004.0;95882.0;Ulsberghagen 86;1985;Enebolig;Treverk;NEK;403
15513;5261.0;2011-07-20;6617.0;asdf;215514;15386.0;32103.0;Tveterveien 27;1954;Enebolig;Treverk;NEK;453
10055;7960.0;2008-08-04;5395.0;asdf;210056;68970.0;67313.0;Veiberggata 9;1980;Enebolig;Treverk;NEK;331
15034;5809.0;2010-07-15;9455.0;asdf;215035;17517.0;16754.0;Kringsjåvegen 84;1979;Enebolig;Treverk;NEK;77
11959;2317.0;2014-04-10;8261.0;asdf;211960;15691.0;76906.0;Sigurd Nergaards veg 89;2005;Enebolig;Treverk;NEK;54
18057;6517.0;2001-11-11;2947.0;asdf;218058;57781.0;43769.0;Møllervegen 7;2018;Enebolig;Treverk;NEK;345
19598;8931.0;2012-01-22;9690.0;asdf;219599;72839.0;11445.0;Olav Duuns vei 90;2010;Enebolig;Treverk;NEK;421
15028;7335.0;2002-09-26;7922.0;asdf;215029;18519.0;46457.0;Axel Huitfeldts vei 77;1988;Enebolig;Treverk;NEK;109
17914;9313.0;2000-07-06;7622.0;asdf;217915;75381.0;31329.0;Sparresgaten 20;2008;Enebolig;Treverk;NEK;349
12945;2821.0;2003-02-16;4496.0;asdf;212946;30357.0;74043.0;Revheimsslåttå 61;1969;Enebolig;Treverk;NEK;379
16469;3263.0;1996-07-10;9597.0;asdf;216470;33196.0;71688.0;Susebukta 38;1955;Enebolig;Treverk;NEK;161
18532;3401.0;2010-05-24;2077.0;asdf;218533;67898.0;30578.0;Skjolddalen 66;2007;Enebolig;Treverk;NEK;248
19853;4510.0;2018-01-18;4994.0;asdf;219854;41393.0;97767.0;Voss gate 88;2005;Enebolig;Treverk;NEK;357
15638;1231.0;2001-01-15;941.0;asdf;215639;47158.0;15062.0;Venliveien 5;1950;Enebolig;Treverk;NEK;112
19081;3343.0;2008-05-11;6046.0;asdf;219082;33865.0;22318.0;Østre Agnalt vei 46;2004;Enebolig;Treverk;NEK;48
18389;2819.0;2016-01-27;3776.0;asdf;218390;39154.0;37990.0;Skavhaugen 77;2010;Enebolig;Treverk;NEK;301
10704;1325.0;2019-03-22;3230.0;asdf;210705;15413.0;8247.0;Maarveien 94;1980;Enebolig;Treverk;NEK;51
17075;5461.0;2010-04-08;3859.0;asdf;217076;98250.0;89550.0;Siggeruds gate 43;1981;Enebolig;Treverk;NEK;151
15060;510.0;2012-03-01;8826.0;asdf;215061;38017.0;637.0;Løkkaveien 83;1996;Enebolig;Treverk;NEK;178
18723;8502.0;2003-09-14;691.0;asdf;218724;78256.0;50728.0;Bredmyra 27;1955;Enebolig;Treverk;NEK;210
12176;7814.0;2012-01-03;3857.0;asdf;212177;99461.0;66105.0;Fekjan 86;1978;Enebolig;Treverk;NEK;123
16273;7837.0;1995-10-13;3615.0;asdf;216274;4757.0;62570.0;Smalgangen 57;1961;Enebolig;Treverk;NEK;211
17217;3061.0;2000-11-06;6856.0;asdf;217218;88896.0;94069.0;Hans Amundsens gate 64;2004;Enebolig;Treverk;NEK;213
10654;7182.0;2007-01-13;1117.0;asdf;210655;45638.0;15846.0;Jens Dedekams vei 88;1951;Enebolig;Treverk;NEK;490
18797;832.0;1995-02-02;3923.0;asdf;218798;6237.0;91981.0;Gaupevegen 19;1967;Enebolig;Treverk;NEK;385
10697;1974.0;2006-07-04;7709.0;asdf;210698;75402.0;25194.0;Halmstadveien 23;2019;Enebolig;Treverk;NEK;369
19449;85.0;2007-08-01;8825.0;asdf;219450;99931.0;42772.0;Blåbærvegen 99;2006;Enebolig;Treverk;NEK;201
16516;1007.0;1996-02-15;4546.0;asdf;216517;91376.0;14626.0;Skolegata 15;2007;Enebolig;Treverk;NEK;351
15345;4760.0;2018-10-12;8641.0;asdf;215346;85821.0;92336.0;Lars Hofstads veg 39;1961;Enebolig;Treverk;NEK;247
14699;7034.0;2013-11-21;8173.0;asdf;214700;87922.0;69972.0;Åledalsveien 64;1977;Enebolig;Treverk;NEK;117
13540;8689.0;2009-05-14;9944.0;asdf;213541;11282.0;15658.0;Haugsåsen 26;1989;Enebolig;Treverk;NEK;217
15138;4616.0;2000-06-14;9027.0;asdf;215139;4108.0;68667.0;Ospeveien 82;1950;Enebolig;Treverk;NEK;98
11139;9829.0;2002-10-06;8119.0;asdf;211140;4115.0;83994.0;Axel Dahls terrasse 67;1964;Enebolig;Treverk;NEK;283
10626;587.0;2004-01-03;4528.0;asdf;210627;73109.0;43680.0;Jordbrekkveien 93;1981;Enebolig;Treverk;NEK;312
17316;3217.0;2013-09-28;9143.0;asdf;217317;97910.0;12284.0;Gjermundrudveien 95;1988;Enebolig;Treverk;NEK;226
16981;564.0;1998-02-13;4578.0;asdf;216982;23509.0;4841.0;Vettaliveien 9;1964;Enebolig;Treverk;NEK;458
10260;333.0;2014-05-20;8476.0;asdf;210261;72762.0;51785.0;Nordlysbråtet 79;1996;Enebolig;Treverk;NEK;455
18984;2650.0;2015-05-27;3981.0;asdf;218985;46225.0;56717.0;Hyttegata 12;2002;Enebolig;Treverk;NEK;456
17721;4913.0;1996-11-26;6298.0;asdf;217722;86053.0;45606.0;Mons Slettens veg 1;1961;Enebolig;Treverk;NEK;105
11804;5272.0;1999-04-22;4975.0;asdf;211805;83943.0;54493.0;Solhøgdvegen 78;1969;Enebolig;Treverk;NEK;40
14917;5832.0;1998-01-27;4417.0;asdf;214918;27109.0;49888.0;Heimtrøa 59;1997;Enebolig;Treverk;NEK;103
11878;7380.0;1999-03-19;1460.0;asdf;211879;5774.0;80877.0;Rikard Kaarbøs gate 92;2017;Enebolig;Treverk;NEK;452
14376;6061.0;1996-10-19;5453.0;asdf;214377;75917.0;75060.0;Øvre Bøkeligate 87;1953;Enebolig;Treverk;NEK;394
14532;327.0;1998-07-03;2544.0;asdf;214533;11783.0;80045.0;Hauges vei 17;1998;Enebolig;Treverk;NEK;203
14241;87.0;1995-05-09;2746.0;asdf;214242;98045.0;98571.0;Schweigaards gate 53;2006;Enebolig;Treverk;NEK;339
16744;7829.0;2006-05-19;3931.0;asdf;216745;80164.0;22554.0;Råbekksvingen 10;1976;Enebolig;Treverk;NEK;104
17332;2311.0;2017-07-03;6296.0;asdf;217333;25213.0;84700.0;Fagstadvegen 28;2018;Enebolig;Treverk;NEK;98
14561;831.0;2001-09-21;9604.0;asdf;214562;65614.0;59669.0;Vaglefjellbakken 84;2016;Enebolig;Treverk;NEK;108
15591;7206.0;1995-11-22;7956.0;asdf;215592;45967.0;46562.0;Hofsfossveien 42;1977;Enebolig;Treverk;NEK;398
19693;847.0;2019-05-05;8389.0;asdf;219694;9317.0;69680.0;Anders Rørholts vei 91;2004;Enebolig;Treverk;NEK;20
13855;3969.0;1996-10-15;38.0;asdf;213856;34300.0;75245.0;Vaglefjellskogen 30;1952;Enebolig;Treverk;NEK;180
15459;7782.0;2003-11-18;3653.0;asdf;215460;72692.0;56768.0;Hovsbruveien 23;1989;Enebolig;Treverk;NEK;363
17247;525.0;2004-05-02;2959.0;asdf;217248;82496.0;32787.0;Bjynnvassdalen 17;2016;Enebolig;Treverk;NEK;185
16623;6401.0;2017-02-06;8455.0;asdf;216624;33512.0;54539.0;Gjermundrudveien 16;1991;Enebolig;Treverk;NEK;22
17568;8333.0;2006-03-13;2815.0;asdf;217569;56273.0;38157.0;Bekkefaret 69;1969;Enebolig;Treverk;NEK;387
19558;2721.0;2017-02-07;9263.0;asdf;219559;78308.0;11185.0;Sørflåtveien 95;1968;Enebolig;Treverk;NEK;387
15812;1038.0;2014-06-10;1018.0;asdf;215813;54220.0;34672.0;Bjørnsons gate 27;1987;Enebolig;Treverk;NEK;422
19931;4343.0;2004-09-17;7655.0;asdf;219932;53517.0;32944.0;Thomassletta 48;2015;Enebolig;Treverk;NEK;473
10089;4856.0;2008-12-21;7133.0;asdf;210090;817.0;1064.0;Åsenveien 10;2003;Enebolig;Treverk;NEK;466
19693;7871.0;2007-03-27;1055.0;asdf;219694;11916.0;32705.0;Harald Jensens vei 80;1976;Enebolig;Treverk;NEK;34
13898;8413.0;2015-03-09;8984.0;asdf;213899;89253.0;63546.0;Meatjønnshaugen 64;2017;Enebolig;Treverk;NEK;191
12714;717.0;2001-06-26;5667.0;asdf;212715;56057.0;28165.0;Måmyrstien 82;2017;Enebolig;Treverk;NEK;224
17965;1982.0;2003-02-14;1670.0;asdf;217966;98720.0;43146.0;Kornveien 53;2003;Enebolig;Treverk;NEK;500
19356;5575.0;2014-02-28;2974.0;asdf;219357;47450.0;26311.0;Stensveien 59;1968;Enebolig;Treverk;NEK;434
10181;4868.0;1996-08-14;6311.0;asdf;210182;81166.0;26104.0;Kirkegårdsveien 28;1956;Enebolig;Treverk;NEK;324
15843;5944.0;2009-09-13;499.0;asdf;215844;52182.0;22237.0;Bernt Balchens vei 20;2002;Enebolig;Treverk;NEK;464
16623;5981.0;2000-06-01;8959.0;asdf;216624;75787.0;80229.0;Markvegen 37;1965;Enebolig;Treverk;NEK;77
14010;5500.0;2001-04-13;1292.0;asdf;214011;10774.0;97332.0;Stivivegen 11;1977;Enebolig;Treverk;NEK;340
16705;7747.0;2019-05-03;695.0;asdf;216706;15531.0;36756.0;Nordlysbråtet 79;2013;Enebolig;Treverk;NEK;426
16012;8784.0;2001-03-21;9424.0;asdf;216013;49665.0;37916.0;Munkelia 27;1967;Enebolig;Treverk;NEK;247
10891;7078.0;2005-06-28;3048.0;asdf;210892;47513.0;27937.0;Ramnflogveien 47;2016;Enebolig;Treverk;NEK;482
10180;8405.0;2012-06-14;4461.0;asdf;210181;95658.0;33439.0;Løkkaveien 46;1954;Enebolig;Treverk;NEK;60
12349;6779.0;1996-10-11;9467.0;asdf;212350;45438.0;18704.0;Rambergveien 89;1966;Enebolig;Treverk;NEK;156
15930;6482.0;2019-10-10;1766.0;asdf;215931;39048.0;17162.0;Oddefjell 27;1958;Enebolig;Treverk;NEK;259
13534;1957.0;2017-06-15;9065.0;asdf;213535;89070.0;62527.0;Bings gate 60;1968;Enebolig;Treverk;NEK;46
11691;3287.0;2011-03-10;1223.0;asdf;211692;59601.0;71255.0;Brennaveien 83;1960;Enebolig;Treverk;NEK;22
15416;7053.0;2015-10-27;2704.0;asdf;215417;49635.0;64833.0;Molvigkaia 29;2004;Enebolig;Treverk;NEK;477
11943;5789.0;1996-12-02;1555.0;asdf;211944;91656.0;29510.0;Fortunaveien 21;1987;Enebolig;Treverk;NEK;219
15471;3481.0;2004-05-17;2036.0;asdf;215472;42038.0;30472.0;Årøhagen 1;1986;Enebolig;Treverk;NEK;259
13954;7330.0;1997-05-15;8279.0;asdf;213955;68082.0;21642.0;Vindgårdsvegen 24;1963;Enebolig;Treverk;NEK;51
19015;7271.0;2005-02-26;5806.0;asdf;219016;93217.0;18314.0;Midtveien 5;1974;Enebolig;Treverk;NEK;137
18371;712.0;2005-01-19;7438.0;asdf;218372;88712.0;19916.0;Agronomveien 53;1957;Enebolig;Treverk;NEK;137
11668;3316.0;2000-02-03;5007.0;asdf;211669;85497.0;76695.0;Smedsvingen 31;2015;Enebolig;Treverk;NEK;323
14008;5279.0;1995-06-11;282.0;asdf;214009;93337.0;10602.0;Stikrudsgata 44;1985;Enebolig;Treverk;NEK;353
12551;9719.0;1997-02-28;9622.0;asdf;212552;6382.0;10061.0;Bølgenhøgda 54;1971;Enebolig;Treverk;NEK;207
11251;3823.0;2019-08-21;2143.0;asdf;211252;3642.0;73542.0;Peter Aas' vei 83;1980;Enebolig;Treverk;NEK;236
12388;6383.0;1998-08-27;4962.0;asdf;212389;420.0;57240.0;Løhaugvegen 89;1988;Enebolig;Treverk;NEK;89
