sep=;
Kunder
Forsikringsnummer;Etternavn;Fornavn;Kunde siden;Fakturaadresse;Ubetalte erstatninger
15715;Olsen;Henrik;2015-8-1;Ole Nypans veg 90;9361.0
15716;Langhelle;David;2016-11-25;Åsbakken 85;29963.0
15717;Larsen;Vilma;1997-8-16;Markvegen 25;1411.0
15718;Christensen;Elsa;2012-11-24;Solvegen 35;4411.0
15719;Gjøsund;Vilde;1998-4-7;Rugdeberget 76;23469.0
15720;Knutsen;Nicolai;2010-2-2;Bliksrudveien 3;97595.0
15721;Aas;Tobias;2002-11-15;Junos vei 96;13730.0
15722;Larsen;Mathias;1997-7-8;Paradevegen 43;80754.0
15723;Heen;Julian;2017-1-12;Øykjeneshaugen 2;65560.0
15724;Ulseth;Anton;2019-12-14;Langneset 6;89283.0
15725;Stange;Anna;2011-11-14;Muslingveien 80;69231.0
15726;Moe;Julia;2004-8-13;Kronprins Olavs allé 52;68583.0
15727;Øyen;Cornelius;2009-7-23;Isnesveien 61;32306.0
15728;Johnsen;Victor;2010-5-16;Hagabråten 84;29176.0
15729;Gustavsen;Aurora;2000-1-14;Frogner plass 50;49477.0
15730;Nørstebø;Even;2017-10-21;Malmveien 18;40180.0
15731;Tangen;Martine;2002-2-9;Lågendalsveien 85;36388.0
15732;Aasland;Angelica;2009-8-8;Buråsveien 12;90646.0
15733;Sollie;Marie;1996-1-13;Bruksvegen 59;8148.0
15734;Anti;Anna;2014-8-18;Merkurveien 52;2143.0
15735;Eriksen;Kim;2018-12-26;Vågsmyrgata 76;90694.0
15736;Waage;Danial;2012-1-12;Lillehauger 72;19365.0
15737;Kruse;Kristian;2016-8-24;Knattenvegen 6;97060.0
15738;Moi;Jacob;2016-3-15;Fossekallen 33;69301.0
15739;Lunde;Malin;1997-4-25;Rødborge 76;21087.0
15740;Nilsen;Ingeborg;2008-9-21;Ånesveien 46;66567.0
15741;Lund;Tuva;2013-7-19;Herman Døhlens vei 56;62354.0
15742;Sjøli;Peter;2000-11-18;Heimtrøa 65;40021.0
15743;Berisha;Alexandra;2017-6-26;Storhauggata 28;70649.0
15744;Skog;Pernille;2002-7-24;Nygata 60;69638.0
15745;Olsen;Matheo;2013-7-27;Myrveien 49;33527.0
15746;Johansen;Signe;2017-4-5;Hestengbakken 84;98138.0
15747;Olsen;Thea;2016-1-8;Merkurveien 97;7692.0
15748;Sivertsen;Amalie;2001-10-25;Kildeveien 12;90995.0
15749;Årvik;Luna;1996-10-20;Hukenveien 42;58248.0
15750;Ommundsen;Ingeborg;2015-8-21;Øvregate 43;40789.0
15751;Haugom;Håkon;2018-8-11;Nordahl Griegs gate 73;60891.0
15752;Kristiansen;Emma;2012-7-8;Ringaberget 82;58192.0
15753;Syversen;Julian;2018-2-13;Mikkelsbergbakken 1;51264.0
15754;Ødegaard;Kim;1999-8-22;Åsligrenda 6;12854.0
15755;Salvesen;Tobias;2004-6-10;Altagårdsbakken 90;19240.0
15756;Gulbrandsen;Amalie;2016-6-19;Sagplassvegen 1;76231.0
15757;Johannessen;William;2000-10-6;Solegårdsveien 12;74262.0
15758;Bø;Erik;2018-8-21;Johannes Minsaas' veg 17;77889.0
15759;Abrahamsen;David;2004-6-0;Ove Jensens vei 89;36301.0
15760;Hansen;Maja;2014-10-2;Hellerveien 35;69438.0
15761;Lillestøl;Sander;1996-3-21;Pilkveien 84;76854.0
15762;Karlsen;Ahmed;2013-8-17;Tampereveien 63;55030.0
15763;Berge;Amina;2004-7-9;Hyttegata 37;89194.0
15764;Hauge;Olivia;2004-1-11;Irisveien 17;95777.0
15765;Johannessen;Tobias;2004-6-1;Harehaugveien 5;10148.0
15766;Hagen;Caroline;2010-7-10;Johan Bojers veg 27;6202.0
15767;Andreassen;Gabriel;1998-2-9;Henrik Becks vei 2;72463.0
15768;Straume;Andreas;2001-10-13;Othilie Tonnings vei 76;60299.0
15769;Kolsrud;Emilie;2000-5-1;Gamle Borgen vei 78;6051.0
15770;Sjøthun;Sara;2000-0-18;Vassåsveien 20;14232.0
15771;Røste;Emmett;1999-7-0;Rugdeneset 85;327.0
15772;Borgen;Mathias;2013-4-13;Friggs veg 39;88734.0
15773;Jørstad;Mats;2013-4-6;Vidars vei 70;17994.0
15774;Refsdal;Max;2004-7-5;Granholmlia 37;16212.0
15775;Holtet;Alva;1997-11-13;Bakkegata 91;65733.0
15776;Haga;Erika;2006-12-23;Røykåskroken 14;15613.0
15777;Bjørndal;Linn;1995-4-11;Fjellvåkvegen 81;41275.0
15778;Semb;Emma;2008-3-22;Sletteheia 40;92743.0
15779;Hjørnevik;Andrea;2015-11-27;Alfheimvegen 84;6695.0
15780;Jensen;Live;2019-3-26;Mons Slettens veg 9;42350.0
15781;Nilssen;Mats;2019-11-20;Skogmovegen 15;72178.0
15782;Karlsen;Andreas;2015-12-19;Andreas Nilsens vei 53;58742.0
15783;Fossum;Johannes;2017-2-2;Ljansbrukveien 23;21343.0
15784;Hassel;Isak;2018-2-0;Råbekksvingen 86;46688.0
15785;Granås;Thea;2002-9-9;Forushagen 83;59145.0
15786;Jakobsen;Jonas;2009-10-4;Jensebakken 6;8677.0
15787;Løkke;Lara;2004-4-20;Hollendergata 95;99829.0
15788;Jensen;Mikal;2005-2-2;Nordre Holen 58;90309.0
15789;Moe;Benjamin;2004-10-8;Øraveien 50;79848.0
15790;Jenssen;Mia;2010-9-12;Vestre Fantoftåsen 80;8262.0
15791;Rønning;Simon;2000-0-7;Sorrisniva 31;33893.0
15792;Engeset;Caroline;2004-8-4;Røralia 100;68830.0
15793;Bråten;Victoria;2019-12-26;Stærvegen 8;94856.0
15794;Reiersen;Maria;1999-2-20;Lars Nøsens veg 57;13436.0
15795;Haagensen;Mats;2019-7-25;Bekkegata 21;44868.0
15796;Aarum;Amalie;2007-5-2;Vammatoppen 98;4906.0
15797;Braathen;Lina;2008-4-15;Kornveien 83;15757.0
15798;Rusten;Selma;2010-10-9;Halvor Flodens veg 48;17478.0
15799;Bø;Sebastian;2014-12-6;Hollendersvingen 97;59355.0
15800;Berg;Alva;2004-5-1;Lars Nøsens veg 80;91640.0
15801;Stadheim;Sigrid;2003-6-19;Stikrudsgata 83;56549.0
15802;Fossen;Jenny;1996-7-0;Solvegen 81;4448.0
15803;Bjørkli;Elena;2001-2-15;Siggeruds gate 53;43778.0
15804;Abdi;Amalie;1997-6-22;Hellerveien 86;95783.0
15805;Mørk;Maja;2017-1-12;Vaglefjellbakken 67;9462.0
15806;Eriksen;Eirik;2002-1-20;Solvegen 19;36246.0
15807;Torkelsen;Ingebjørg;2017-3-15;Hofsfossveien 78;22926.0
15808;Antonsen;Mia;1999-5-1;Halmstadveien 18;90737.0
15809;Haugen;Ahmed;1999-2-6;Krokstien 71;34935.0
15810;Kringstad;Leo;2003-1-12;Sveiserveien 35;29035.0
15811;Kruse;Liam;1996-0-1;Godheimveien 20;74007.0
15812;Sandli;Isak;1995-7-28;Teglverksgata 84;57655.0
15813;Pedersen;Timian;2003-5-20;Søsterveien 79;99529.0
15814;Austbø;Nikolai;2015-0-5;Odins vei 36;60584.0
15815;Backe;Martin;2002-12-15;Skoglien 56;89867.0
15816;Vangen;Matheo;2004-11-0;Garverigata 58;8984.0
15817;Jørstad;Cornelia;2000-0-1;Gravdalsveien 70;2348.0
15818;Aagesen;Emma;2006-3-4;Hyttegata 77;22060.0
15819;Fonn;Lara;2019-2-14;Mjølnervegen 59;50894.0
15820;Jansen;Synne;2005-3-15;Skytterveien 14;96614.0
15821;Kolstad;Musab;2010-0-28;Bråmyra 20;35555.0
15822;Jansen;Hilde;1998-0-9;Molvigkaia 27;73439.0
15823;Eide;Ole;2012-2-26;Londalen 11;95776.0
15824;Arnøy;Guro;1995-11-0;Ulsetåsen 41;9771.0
15825;Vold;Regine;2009-1-1;Vestbysvingen 41;98637.0
15826;Hovde;Josef;1996-6-2;Lars Nøsens veg 15;47252.0
15827;Vågenes;Nicolai;2004-0-27;Møllervegen 60;20637.0
15828;Skog;Helle;2000-10-28;Trollahaugen 34;27452.0
15829;Mohamed;Sara;2003-9-0;Håndverkergaten 17;60165.0
15830;Pedersen;Tobias;2005-3-12;Bernhusveien 72;55806.0
15831;Pedersen;Sigurd;2013-1-18;Kvalvågveien 58;75643.0
15832;Dale;Emine;2002-0-5;Skolegata 3;13186.0
15833;Johannessen;Marvin;1997-10-7;Stensveien 47;84083.0
15834;Johannessen;Jostein;2005-9-27;Wildenveybakken 62;70186.0
15835;Lien;Oliver;2010-6-0;Stuffen 84;37552.0
15836;Andersen;Filip;1997-10-10;Anders Rørholts vei 94;1415.0
15837;Bashir;Kristoffer;2019-3-18;Frogner plass 33;38137.0
15838;Moe;Emilie;2013-2-12;Sverdveien 55;68469.0
15839;Andersen;Vilma;2008-10-13;Ulveveien 31;91036.0
15840;Kristiansen;Arnas;2008-8-13;Morildvegen 97;30683.0
15841;Maudal;Nikolai;2007-8-23;Bruksvegen 11;78758.0
15842;Henriksen;Erika;2007-12-13;Daniel Hansens gate 84;42433.0
15843;Kolstad;Amalie;2019-7-11;Ryllikveien 89;24436.0
15844;Flatebø;Oscar;2008-3-16;Axel Huitfeldts vei 74;70109.0
15845;Solberg;Tuva;2016-7-8;Thora Meyers gate 12;12993.0
15846;Osland;Thomas;2004-7-18;Myrlandsvegen 54;65692.0
15847;Myren;Wilma;2015-7-28;Steinvågvegen 63;11377.0
15848;Myren;Eliah;1998-9-12;Malmveien 19;90784.0
15849;Eriksen;Musab;2001-2-9;Blåbærvegen 26;47912.0
15850;Bruvoll;Astrid;2012-12-24;Storhaugen 97;26553.0
15851;Flåten;Emil;2011-12-5;Arbeidergata 56;81913.0
15852;Korsvold;Andreas;1995-0-13;Søsterveien 88;30479.0
15853;Jørgensen;Nicolai;2000-1-10;Skulgamvegen 29;96417.0
15854;Løkke;Leonora;2005-12-6;Jens Dedekams vei 41;81598.0
15855;Hjelseth;Magnus;1997-7-19;Hans Holens gate 50;56502.0
15856;Stange;Mina;1995-11-13;Åmøygata 48;43626.0
15857;Pettersen;Håvard;1996-5-15;Ditlev Bloms veg 74;98395.0
15858;Sørensen;Oliver;2006-7-18;Eventyrvegen 37;99310.0
15859;Thomassen;Albert;2014-4-18;Kanefarten 64;92599.0
15860;Graff;Andrea;1998-2-26;Asalbakken 61;32503.0
15861;Grøndahl;Millian;2018-4-5;Mauds vei 27;26805.0
15862;Olsen;Nikolai;1995-3-22;Ringaberget 1;54690.0
15863;Svendsen;Amalie;2010-11-11;Høgeveien 13;85706.0
15864;Sørensen;Lars;2008-5-7;Eventyrvegen 85;65946.0
15865;Lien;Simon;2014-0-17;Dugnadsveien 28;1821.0
15866;Røgeberg;Leon;2010-4-20;Doktorveien 8;13319.0
15867;Erland;Sebastian;2010-12-28;Raustuvegen 85;80996.0
15868;Johansen;Adam;2012-11-2;Orekåsgata 43;20264.0
15869;Moen;Mina;2003-4-4;Revheimsslåttå 69;34363.0
15870;Vik;Leah;2000-4-6;Stensveien 73;65225.0
15871;Strømmen;Andreas;1999-6-0;Nedre Stokkavei 68;49311.0
15872;Johansen;Filip;1996-4-1;Bjørningstadveien 7;34019.0
15873;Røysland;Millian;2007-10-10;Torpegata 3;65062.0
15874;Østensen;Una;2008-7-19;Tordenskiolds gate 86;90920.0
15875;Lillestøl;Truls;2011-1-1;Furusethveien 38;75383.0
15876;Lie;Jacob;2004-5-27;Midtveien 43;72815.0
15877;Andersen;Joakim;2014-10-9;Bassengveien 79;92269.0
15878;Andersen;John;2001-6-12;Apotekerveien 99;27330.0
15879;Hjørnevik;Mathias;2005-5-18;Tungen 10;39827.0
15880;Breivik;Georg;2002-11-15;Langårdvegen 79;51486.0
15881;Larsen;Georg;2010-0-8;Brannhaugen 28;68280.0
15882;Grønli;Celina;2014-2-10;Ladetrøa 76;90230.0
15883;Linde;Mathias;2011-10-15;Dyre Vaas vei 57;78900.0
15884;Maudal;Emilia;2012-2-13;Kobbes gate 35;6209.0
15885;Knudsen;Mathias;1997-0-2;Hattemaker Knudsens vei 58;96015.0
15886;Hagen;Oliwia;1999-8-27;Harehaugveien 70;43816.0
15887;Steine;Mathea;2017-3-18;Rugdeveien 48;15027.0
15888;Sivertsen;Mina;2002-8-17;Økrigata 96;52758.0
15889;Hop;Mohammad;2015-5-8;Brattbakken 1;56974.0
15890;Wangen;Samira;2004-6-5;Veslefrikkveien 50;68855.0
15891;Landro;Oda;2015-7-15;Skippergaten 49;94250.0
15892;Nysæther;Linea;2009-11-19;Solegladveien 26;32640.0
15893;Tran;Phillip;2016-3-8;Fasanveien 92;56881.0
15894;Larsen;Aron;2009-4-24;Kobbes gate 81;10496.0
15895;Mørk;Henrik;2001-1-11;Nordre Elvikvei 73;89951.0
15896;Ommundsen;Kim;2000-6-19;Rønningveien 38;15670.0
15897;Ingvaldsen;Kaja;2008-0-8;Lillengveien 58;53160.0
15898;Bekkelund;Arthur;2019-10-14;Marierostien 98;5564.0
15899;Sjøthun;Andreas;1997-1-6;Oksenøyveien 52;56929.0
15900;Rørvik;Emily;2006-7-25;Fagernes 77;4364.0
15901;Johansen;Jonas;2013-10-17;Lilletorget 31;91753.0
15902;Klingenberg;Simen;2006-3-10;Myggveien 33;38680.0
15903;Waage;Michael;2013-3-23;Rosnesstranda 19;28284.0
15904;Johansen;Adrian;2006-10-25;Skipper Wirkolas vei 31;7366.0
15905;Roland;﻿Emma;2010-5-1;Bergstien 40;44577.0
15906;Ahmadi;Helena;1999-9-3;Mjølnervegen 1;66569.0
15907;Botnen;Nicolai;2005-7-25;Dammenvegen 58;32453.0
15908;Thøgersen;Henny;2007-2-14;Vihantis vei 33;76410.0
15909;Skråmestø;Matheo;1996-1-2;Aasmund Vinjes vei 70;91183.0
15910;Pedersen;Lars;1995-8-20;Fossumveien 92;49296.0
15911;Ingvaldsen;Casper;2016-11-16;Nedrelien 92;88794.0
15912;Jørgensen;Kaja;2000-6-8;Blåsteinveien 87;30001.0
15913;Lunde;Tiril;2004-8-17;Kolleveien 6;40828.0
15914;Rusten;Leah;2004-9-15;Gonveien 4;20979.0
15915;Eide;Mari;2001-6-12;Orrehaugen 73;25364.0
15916;Johansen;Daniel;1995-11-18;Laura Gundersens gate 57;83015.0
15917;Lian;Eirik;2007-2-2;Nils Collett Vogts vei 54;84866.0
15918;Nesse;Sandra;2013-9-13;Askeladdvegen 96;24879.0
15919;Hernes;Sofie;1996-10-19;Geiteramsveien 20;27307.0
15920;Brekke;Kajsa;2000-10-25;Ulsberghagen 95;14171.0
15921;Kvalvåg;Adrian;2008-5-17;Embetsveien 13;19579.0
15922;Karlsen;Hanna;1999-5-3;Bergstien 13;75705.0
15923;Granli;Eirik;2015-12-3;Haugeplassen 42;5374.0
15924;Haarr;Emilia;2000-5-17;Vestheimgata 80;65052.0
15925;Skeie;Sofia;2001-11-5;Sandbyveien 54;49429.0
15926;Larsen;Aurora;2009-0-24;Nærbøgata 52;72486.0
15927;Sørensen;Mats;2010-10-27;Eventyrvegen 88;94146.0
15928;Askeland;Hanna;2016-12-7;Solbakkeåsen 35;72942.0
15929;Johansen;Arthur;2005-6-2;Naxbie 72;89215.0
15930;Bergland;Aylin;1997-4-14;Bliksrudveien 18;90819.0
15931;Schei;Fredrik;2013-10-10;Raustuvegen 44;33972.0
15932;Waage;Gabriel;1995-3-22;Hemmestveittunet 46;96194.0
15933;Severinsen;Selma;2014-8-24;Jordbrekkveien 57;64218.0
15934;Finnerud;Luna;2018-2-8;Ulsholtveien 85;43077.0
15935;Øie;Hedda;2019-8-21;Holeberget 26;28120.0
15936;Gundersen;Sanna;2011-9-16;Rambergveien 27;45581.0
15937;Mork;Joakim;2007-4-28;Conradis gate 18;80260.0
15938;Haukås;Mari;2004-6-13;Heggestien 79;65386.0
15939;Kanestrøm;Leo;2009-3-16;Villaveien 67;85627.0
15940;Karlsen;Mikkel;2008-2-18;Vidars vei 31;3870.0
15941;Aabel;Ole;2000-0-21;Gaupevegen 45;5978.0
15942;Stadheim;Ludvik;2005-3-22;Roald Amundsens gate 40;38328.0
15943;Haagensen;Andreas;2000-1-25;Stivivegen 96;83852.0
15944;Schrøder;Colin;2016-6-11;Vårstien 92;28044.0
15945;Sæterdal;Lerke;2016-11-9;Welhavens gate 33;47432.0
15946;Gjerde;Mikkel;2010-8-20;Kvernhusmyrane 38;32063.0
15947;Helland;Vilde;1998-7-9;Vestmarkbakken 43;20855.0
15948;Simonsen;Melissa;2019-10-10;Elgveien 65;74242.0
15949;Viddal;Simon;2007-9-22;Peterhofveien 97;6883.0
15950;Berge;Ingrid;2001-8-9;Junos vei 14;86958.0
15951;Enoksen;Leon;2014-0-14;Skogholtet 61;79220.0
15952;Farstad;Nicolai;2016-2-18;Bregneveien 98;67541.0
15953;Stokkenes;Lucas;2003-7-17;Hukenveien 36;83830.0
15954;Salomonsen;Helle;2004-12-8;Einerveien 65;63605.0
15955;Larsen;Malene;2007-8-0;Fagernes 15;1231.0
15956;Jakobsen;Benjamin;1996-0-27;Kallumlia 11;68670.0
15957;Larsen;Carl;2001-3-15;Kleivastø 56;13037.0
15958;Rasmussen;Samantha;2010-4-4;Øyern plass 89;93376.0
15959;Haga;Celina;2012-2-0;Bergstien 39;55926.0
15960;Hasle;Hermine;2016-3-25;Linderudveien 18;8624.0
15961;Eilertsen;Daniel;2001-7-2;Lirypeveien 75;72654.0
15962;Rørvik;Nicolai;1995-10-1;Vårstien 21;40232.0
15963;Næss;Håvard;1998-6-21;Vesterlivegen 63;6088.0
15964;Tønder;Matilde;2008-1-5;Bregneveien 39;24892.0
15965;Netland;Henrik;1997-8-7;Forushagen 77;80138.0
15966;Gundersen;Andreas;2007-8-23;Vassåsveien 66;30167.0
15967;Sivertsen;Emilie;2000-5-10;Ramsays gate 1;55675.0
15968;Jakobsen;Katrine;1996-3-14;Vesthagen 58;23548.0
15969;Johansen;Magnus;1995-7-19;Tungen 28;81860.0
15970;Eriksen;Marie;2011-7-15;Adolph Tidemands vei 29;3118.0
15971;Berg;Sofia;1996-10-16;Nordeidstølen 59;11729.0
15972;Dahle;Stefan;2007-10-7;Grankollen 98;51241.0
15973;Aas;Emma;2008-10-27;Linstubben 28;51928.0
15974;Eriksen;Karoline;1998-9-28;Thaulows vei 86;48743.0
15975;Schrøder;Casper;2011-11-20;Kvernkroken 54;86461.0
15976;Nygård;Sebastian;2007-9-28;Blindheimsnesvegen 96;44059.0
15977;Dalen;Fredrik;1997-9-22;Hellesteinveien 82;68156.0
15978;Sødal;Samuel;2017-6-22;Øvre Ringvei 10;19112.0
15979;Moen;Georg;2012-10-26;Sverdveien 30;21202.0
15980;Solheim;Adrian;2001-8-27;Krusestuvegen 44;41546.0
15981;Lien;Patrick;2003-1-16;Krebs gate 29;71652.0
15982;Alnes;Laurits;2008-12-26;Lunas vei 49;51981.0
15983;Eriksen;Oliver;2016-1-12;Jensebakken 92;56028.0
15984;Jakobsen;Andrea;1999-9-6;Rikard Kaarbøs gate 6;87457.0
15985;Kolstad;Patrycja;2014-1-14;Flesåstunet 67;25208.0
15986;Sylte;Sander;1997-9-6;Kaja Eides vei 71;17143.0
15987;Sjursen;Noor;2009-3-4;Glassverktunet 66;49030.0
15988;Lillestøl;Melina;1997-4-6;Otto Nielsens veg 3;8442.0
15989;Årseth;Kenneth;2019-2-16;Anton Borchs veg 29;92810.0
15990;Aas;Eira;2017-8-19;Askeladdvegen 75;77426.0
15991;Aadland;Vegard;2000-9-10;Elveosen 78;35729.0
15992;Jama;Kristian;2010-11-15;Hans Dahms vei 87;48301.0
15993;Førland;Jennie;2016-8-15;Ladetrøa 38;97333.0
15994;Jensen;Noah;1997-10-3;Altagårdsbakken 47;82450.0
15995;Knutsen;Odd;2014-8-1;Vettaliveien 35;37897.0
15996;Ferstad;Phillip;2008-8-24;Huldervegen 59;7844.0
15997;Aksdal;Sofie;2004-1-8;Kolleveien 8;95559.0
15998;Braathen;Sigrid;1995-5-18;Vestre Fantoftåsen 82;57516.0
15999;Johansen;Liam;2009-0-22;Bekkefaret 29;1838.0
16000;Lindblad;Daniel;2019-7-22;Skårgangen 80;79287.0
16001;Skår;Bjørn;2008-4-18;Tordenskiolds gate 71;62830.0
16002;Duong;Anna;1996-11-15;Grønmoveien 37;7571.0
16003;Samuelsen;Mia;2005-11-28;Slettavegen 80;93882.0
16004;Standal;Lea;1995-9-1;Granlytunet 69;38213.0
16005;Aadland;Casper;2010-0-9;Nordmørgata 40;24839.0
16006;Mikalsen;Isak;2009-10-11;Sentroveien 88;69397.0
16007;Ensrud;Eva;2010-1-2;Europaveien 50;88938.0
16008;Kolsrud;Gustav;2019-9-0;Ospeveien 67;58227.0
16009;Holm;Nathaniel;1995-3-7;Fjordgata 35;15945.0
16010;Jørgensen;Imre;2019-2-11;Lademoens Kirkealle 88;77137.0
16011;Torgersen;Iver;2004-1-14;Ulsrudfaret 71;86317.0
16012;Bjørkli;Abdullah;2019-0-19;Stridestraumvegen 13;45889.0
16013;Nilsen;Hannah;1997-6-17;Kjelleveien 45;9908.0
16014;Wilhelmsen;Anna;1996-9-4;Myrveien 31;13472.0
16015;Husum;Ragna;2015-2-0;Jorvardeveien 73;74387.0
16016;Larsen;Max;2016-11-24;Underhaugsveien 11;39267.0
16017;Hjelseth;Nora;1998-12-8;Isdamveien 36;79313.0
16018;Sverdrup;Sofie;2013-12-21;Roald Amundsens veg 92;18774.0
16019;Karlsen;Benjamin;2002-7-7;Åmøygata 59;6785.0
16020;Holt;Maja;2002-8-11;Byggveien 82;61709.0
16021;Heen;Arthur;1998-12-25;Anders Liaklevs veg 53;10109.0
16022;Moe;Bartosz;2016-7-19;Rådyrbakken 76;986.0
16023;Sand;Christopher;2007-10-25;Lågendalsveien 60;76319.0
16024;Hamre;Oliver;2017-8-7;Ramsays gate 6;92176.0
16025;Moe;Torbjørn;2002-6-10;Ekrehaugen 1;22980.0
16026;Hansen;Nora;1996-4-24;Peter Aas' vei 28;51483.0
16027;Nilsen;Lars;2013-6-20;Konvertorveien 16;44824.0
16028;Øvrebø;Ingeborg;2013-8-3;Vinjes gate 45;42272.0
16029;Eriksen;Sarah;2019-8-1;Alkeveien 74;7956.0
16030;Kvande;Karolina;2008-7-22;Mitzellsmauet 14;10973.0
16031;Bø;Isak;2004-3-8;Solstien 88;45435.0
16032;Duong;Ibrahim;1999-2-7;Buergrenda 97;51511.0
16033;Sveen;Patrycja;2012-5-8;Nordliveien 37;41914.0
16034;Liknes;Jenny;2017-8-19;Hagabråten 1;1215.0
16035;Øvrebø;Even;1999-6-4;Sørumgata 50;45839.0
16036;Rohde;Nikolai;2004-0-0;Grindalsgata 67;30383.0
16037;Hernes;Karolina;1998-2-3;Skjønningsengvegen 78;12098.0
16038;Rye;Carl;1997-4-27;Meisestien 23;73825.0
16039;Eikemo;Emine;1997-4-13;Hatlaskaret 53;61400.0
16040;Larsen;Kristoffer;2016-0-27;Markvegen 77;83131.0
16041;Helland;Thea;2010-10-18;Øvregate 57;44669.0
16042;Pedersen;Nicolai;2005-12-11;Frits Thaulows gate 90;51594.0
16043;Fossum;Linnea;1995-11-21;Th.Kittelsens gate 56;79885.0
16044;Engeset;Mikkel;2019-4-11;Arbeidergata 39;15876.0
16045;Bell;Johanne;2013-6-21;Solbergveien 75;14988.0
16046;Moen;Emil;2018-8-9;Vindgårdsvegen 54;61747.0
16047;Hella;Tuva;2009-11-16;Storgaten 17;3231.0
16048;Røstad;Teja;1996-2-22;Breidablikk 95;63432.0
16049;Lie;Noah;2008-8-5;Oskar Braatens veg 33;2210.0
16050;Midtbø;Emma;2008-7-1;Tampereveien 35;76976.0
16051;Jørgensen;Line;2002-3-13;Åmøygata 64;13378.0
16052;Granås;Jonas;2008-12-9;Øvre Sverresborg 50;81263.0
16053;Eriksen;Muhammad;2019-12-0;Einelien 91;10380.0
16054;Nyheim;Jenny;2013-5-21;Sleiverudåsen 88;93824.0
16055;Dahl;Hussein;1995-6-21;Lirypeveien 97;63917.0
16056;Rye;Jostein;2004-0-24;Ruseløkkveien 2;47832.0
16057;Krogstad;Oda;2000-12-13;Skrivar Wessels veg 41;1439.0
16058;Wik;Erika;2007-8-18;Kløverstien 9;35524.0
16059;Eide;Hanna;1998-11-15;Skytterveien 62;69778.0
16060;Sæbø;Katarina;2013-1-12;Skeilunden 11;46960.0
16061;Thoresen;Sebastian;2007-10-2;Verftsveien 86;76788.0
16062;Larsen;William;2003-7-0;Bølgenhøgda 57;91307.0
16063;Lunde;Ingeborg;1997-12-18;Gamle Konglung vei 45;66619.0
16064;Tellefsen;Eirik;2007-2-6;Hansøyveien 83;56761.0
16065;Lund;Karoline;2005-12-23;Vesleveien 10;36522.0
16066;Dalene;Nora;2012-3-26;Nadderudlia 44;3215.0
16067;Berisha;Ella;2007-12-15;Nedre Vågen 37;39325.0
16068;Bruaset;Leon;2018-7-0;Brusemyrløkka 81;55257.0
16069;Kleiven;Jens;2005-7-15;Buergrenda 7;39366.0
16070;Borg;Oda;2010-9-14;Tokeruddalen Øst 78;13353.0
16071;Fauske;Nora;2019-0-18;Nedre Tomtegate 7;33874.0
16072;Andreassen;Aurora;1996-1-8;Herman Døhlens vei 30;99524.0
16073;Aas;Eliah;2013-5-12;Sagberget 57;20803.0
16074;Bjørkum;Sofie;2000-7-19;Grenseveien 12;956.0
16075;Herdlevær;Herman;2008-3-15;Majorvegen 59;33902.0
16076;Johansen;Isabell;2018-6-15;Langårdvegen 25;17640.0
16077;Erdal;Emmett;2013-4-19;Egstien 29;50021.0
16078;Andersen;Pernille;2011-12-8;Vestmarkveien 23;65294.0
16079;Nilsen;Alexandra;2015-11-11;Sagberget 19;17552.0
16080;Syversen;Sebastian;2008-11-27;Krokstien 39;30455.0
16081;Sandli;Idunn;1995-0-26;Bergstien 11;92650.0
16082;Dahle;Thomas;2015-6-14;Bernt Balchens vei 61;97195.0
16083;Henriksen;Mathias;2007-6-26;Ulsholtveien 2;69386.0
16084;Vik;Liam;2019-6-7;Janaflaten 37;98873.0
16085;Sveen;Mathias;2002-7-28;Storgaten 1;9222.0
16086;Hopland;Theo;2002-1-19;Sigurds vei 35;12616.0
16087;Stangeland;Anna;2006-1-8;Skytterveien 14;1863.0
16088;Sundfær;Matheo;1998-3-14;Einar Solstads vei 53;36756.0
16089;Eriksen;Emma;1997-4-1;Vidars vei 52;32378.0
16090;Tronstad;Victoria;2014-3-24;Persvei 28;29496.0
16091;Askim;Arthur;2009-7-23;Blekebakken 36;5674.0
16092;Heiberg;Liam;2011-12-14;Nisevegen 89;31431.0
16093;Olsen;Nora;2002-11-19;Kløverveien 98;51307.0
16094;Kristiansen;Jonas;2001-7-18;Håndverkergaten 93;96360.0
16095;Thøgersen;Luna;1995-10-3;Bredmyra 70;64597.0
16096;Nordeng;Benjamin;2011-1-4;Gaukveien 61;86127.0
16097;Dale;Viktoria;2006-4-3;Solbakken 36;70929.0
16098;Thorstensen;Torstein;2013-0-17;Eldøyane 95;5738.0
16099;Johansen;Jesper;1996-11-13;Per Halvorsens vei 63;36885.0
16100;Ringstad;Isak;2011-8-0;Solveien 10;17614.0
16101;Helleren;Ahmed;2014-0-6;Ulsetåsen 67;13089.0
16102;Pedersen;Felix;2010-8-26;Wildenveybakken 42;97831.0
16103;Berge;Ingeborg;1996-8-15;Krusestuvegen 64;84027.0
16104;Sunde;Emrik;2007-11-9;Nygata 57;79733.0
16105;Gilje;Ingrid;2014-1-7;Skolebakken 69;8040.0
16106;Larsen;Peter;2018-4-22;Otto Nielsens veg 49;42231.0
16107;Johansen;Maria;2007-8-15;Arnehjellen 26;91798.0
16108;Eliassen;Theo;2014-4-17;Øvre Bogenvei 68;15033.0
16109;Solheim;Christoffer;1998-10-18;Anton Borchs veg 56;30601.0
